asm_path,asm_name,n_macro,n_update,n_forall,n_branch,n_rule,approach,status,exec_time_ms,n_scenarios,n_step,n_set,n_check,macro_coverage,update_rule_coverage,forall_rule_coverage,branch_coverage,rule_coverage,n_failing_scenarios,n_val_error_scenarios,casemutator_score,chooserulemutator_score,condnegator_score,condremover_score,forallmutator_score,partoseqmutator_score,seqtoparmutator_score,ruleremover_score
../../../asm_examples/examples/sluicegate/Timer/sluiceGateMotorCtl2.asm,sluiceGateMotorCtl2,4,9,0,8,30,random,NO_VALID_SCENARIOS,14.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/conwayGameOfLife/gameOfLifeAgents.asm,gameOfLifeAgents,2,2,1,4,6,random,NO_VALID_SCENARIOS,1341.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/filosofiEciliegie/filosofiEciliegieAgentsJustLeft.asm,filosofiEciliegieAgentsJustLeft,2,3,0,3,7,random,NO_VALID_SCENARIOS,8.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/production_cell/TRANSPORTBELT.asm,TRANSPORTBELT,5,6,1,5,17,random,OK,0.0,10,100,0,0,0.2,0.0,0.33333334,0.1,0.05882353,0,0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0
../../../asm_examples/examples/models/ordersystem.asm,ordersystem,7,6,5,13,35,random,MUTATION_ERR,50.0,10,100,487,120,0.42857143,0.33333334,0.0,0.07692308,0.17142858,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/DAS/TrafficMonitoringSystem/validation/mainForModelChecking.asm,mainForModelChecking,31,44,10,62,206,random,NO_VALID_SCENARIOS,255.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/stereoacuity/certifierRaff4ForSMTproof.asm,certifierRaff4ForSMTproof,15,21,0,14,59,random,OK,5.0,10,100,34,618,1.0,0.8095238,NaN,0.8214286,0.89830506,0,0,NaN,1.0,1.0,0.7916667,NaN,0.14285715,NaN,0.87931037
../../../asm_examples/examples/ermts_etcs/models/ertms_hl3_integer_disco_lostint_lengthchanged_reco.asm,ertms_hl3_integer_disco_lostint_lengthchanged_reco,21,72,20,58,185,random,NO_VALID_SCENARIOS,6173.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/ermts_etcs/models/ertms_hl3_integer_disco_lostint_lengthchanged_reco_sweep_timer.asm,ertms_hl3_integer_disco_lostint_lengthchanged_reco_sweep_timer,29,118,28,101,301,random,NO_VALID_SCENARIOS,2335.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/simple_example/MorraCinese/MorraCinese_raff3.asm,MorraCinese_raff3,1,9,0,3,16,random,NO_VALID_SCENARIOS,11.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/stereoacuity/certifierRaff4_noundef.asm,certifierRaff4_noundef,15,21,0,14,59,random,OK,5.0,10,100,25,664,1.0,0.71428573,NaN,0.78571427,0.89830506,0,0,NaN,1.0,1.0,0.75,NaN,0.0,NaN,0.8103448
../../../asm_examples/examples/filosofiEciliegie/filosofiEciliegieAgents.asm,filosofiEciliegieAgents,2,5,0,4,11,random,NO_VALID_SCENARIOS,9.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/traffic_light/Timer/oneWayTrafficLight_refinedSec.asm,oneWayTrafficLight_refinedSec,8,9,1,11,44,random,NO_VALID_SCENARIOS,9.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/models/LIFTDC.asm,LIFTDC,8,4,1,4,22,random,NO_VALID_SCENARIOS,31.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/NeedhamSchroeder/NeedhamSchroederLowe.asm,NeedhamSchroederLowe,8,16,1,8,55,random,NO_VALID_SCENARIOS,4.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_ref1_par.asm,Hemodialysis_ref1_par,62,50,0,80,240,random,OK,11.0,10,100,109,284,0.12903225,0.04,NaN,0.15625,0.13333334,0,0,NaN,NaN,0.1875,0.15853658,NaN,0.03846154,NaN,0.054393306
../../../asm_examples/examples/models/ordersystem_april2010.asm,ordersystem_april2010,7,6,5,14,36,random,NO_VALID_SCENARIOS,1.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/tombola.asm,tombola,1,3,0,4,8,random,OK,28.0,10,100,0,340,1.0,1.0,NaN,0.75,1.0,0,0,NaN,1.0,1.0,0.0,NaN,0.0,NaN,1.0
../../../asm_examples/examples/traffic_light/forAsmetaSMV/oneWayTrafficLight_refined.asm,oneWayTrafficLight_refined,9,13,1,15,50,random,OK,24.0,10,100,42,378,1.0,1.0,0.33333334,0.96666664,1.0,0,0,NaN,NaN,1.0,1.0,0.6666667,0.1,NaN,1.0
../../../asm_examples/examples_for_nuXmv/provaint.asm,provaint,1,1,0,0,1,random,NO_VALID_SCENARIOS,3.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/traffic_light/oneWayTrafficLightUsingEnum.asm,oneWayTrafficLightUsingEnum,5,12,0,8,29,random,OK,9.0,10,100,100,210,1.0,1.0,NaN,0.9375,1.0,0,0,NaN,NaN,1.0,0.875,NaN,0.0,NaN,1.0
../../../asm_examples/erinda/FMS_IO_2.asm,FMS_IO_2,5,45,0,4,58,random,NO_VALID_SCENARIOS,1146.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/PillBox/Level1/pillbox_1.asm,pillbox_1,9,30,0,19,69,random,OK,34.0,10,100,47,780,0.7777778,0.7,NaN,0.8684211,0.79710144,0,0,NaN,NaN,1.0,0.82608694,NaN,0.125,NaN,0.7647059
../../../asm_examples/RTPatternLibrary/Test/Test_Sem_Async.asm,Test_Sem_Async,2,2,1,6,16,random,NO_VALID_SCENARIOS,30.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/traffic_light/oneWayTrafficLight_refined_with_agents_seq.asm,oneWayTrafficLight_refined_with_agents_seq,11,8,1,11,42,random,OK,45.0,10,100,55,207,0.8181818,0.75,0.0,0.72727275,0.64285713,0,0,NaN,NaN,1.0,1.0,0.6666667,0.11111111,1.0,1.0
../../../asm_examples/examples/petriNets/petriNetEdgeWeightNoPlaceCapacity_NoSeq_Matrix_v3.asm,petriNetEdgeWeightNoPlaceCapacity_NoSeq_Matrix_v3,2,1,1,2,4,random,MUTATION_ERR,77.0,10,100,0,380,1.0,1.0,0.33333334,0.5,1.0,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/ermts_etcs/scenarios/ertms_hl3_scenario6.asm,ertms_hl3_scenario6,25,98,28,85,252,random,NO_VALID_SCENARIOS,3797.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/dice/diceNoProbability.asm,diceNoProbability,2,4,0,3,10,random,OK,4.0,10,100,22,220,1.0,1.0,NaN,0.8333333,1.0,0,0,NaN,1.0,1.0,1.0,NaN,0.0,NaN,1.0
../../../asm_examples/examples/ermts_etcs/scenarios/ertms_hl3_scenario5.asm,ertms_hl3_scenario5,30,126,34,108,321,random,NO_VALID_SCENARIOS,1507.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/traffic_light/forAsmetaSMV/oneWayTrafficLight_refined_with_agents.asm,oneWayTrafficLight_refined_with_agents,14,12,1,15,60,random,NO_VALID_SCENARIOS,20.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/fsmsemantics/FSM_hooking.asm,FSM_hooking,3,2,0,1,7,random,NO_VALID_SCENARIOS,43.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/PillBox/Level2/pillbox_2.asm,pillbox_2,9,40,1,30,91,random,OK,152.0,10,100,96,668,0.8888889,0.9,0.33333334,0.9166667,0.93406594,0,0,NaN,NaN,1.0,0.88372093,0.6666667,0.22222222,NaN,0.9
../../../asm_examples/examples/whatTimeIsIt.asm,whatTimeIsIt,1,1,0,0,1,random,NO_VALID_SCENARIOS,5.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/stereoacuity/certifierRaff3.asm,certifierRaff3,14,20,0,11,53,random,OK,11.0,10,100,24,538,1.0,0.75,NaN,0.8636364,0.9056604,0,0,NaN,NaN,1.0,0.8636364,NaN,0.0,NaN,0.86538464
../../../asm_examples/PHD/phd_master_flat2_v3.asm,phd_master_flat2_v3,66,148,0,69,348,random,OK,69.0,10,100,100,230,1.0,0.20945945,NaN,0.6376812,0.5804598,0,0,NaN,NaN,0.942029,0.942029,NaN,0.015151516,NaN,0.2816092
../../../asm_examples/DAS/TrafficMonitoringSystem/validation/mainForModelCheckingThreeCameras.asm,mainForModelCheckingThreeCameras,31,42,9,59,199,random,NO_VALID_SCENARIOS,174.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/RushHour/emptyCellAs0/RushHourMonForAsmetaSMV.asm,RushHourMonForAsmetaSMV,2,2,1,5,12,random,OK,213.0,10,100,200,402,1.0,1.0,0.33333334,0.8,1.0,0,0,NaN,NaN,1.0,0.5,1.0,0.0,NaN,1.0
../../../asm_examples/PillBox/Level0/pillbox_0.asm,pillbox_0,9,18,0,15,53,random,OK,12.0,10,100,249,365,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,1.0,0.94736844,NaN,0.125,NaN,0.96153843
../../../asm_examples/PHD/phd_master_flat2_v7.asm,phd_master_flat2_v7,7,184,0,18,307,random,OK,7.0,10,100,100,210,0.5714286,0.10869565,NaN,0.25,0.19543974,0,0,0.13953489,NaN,0.33333334,0.2,NaN,0.01010101,NaN,0.15384616
../../../asm_examples/examples/models/SIS.asm,SIS,10,14,0,11,36,random,OK,22.0,10,100,300,430,0.9,0.85714287,NaN,0.90909094,0.9444444,0,0,NaN,NaN,0.90909094,0.9285714,NaN,0.33333334,NaN,0.8888889
../../../asm_examples/examples/RushHour/emptyCellAs0/RushHourMon.asm,RushHourMon,2,2,1,5,9,random,OK,851.0,10,31,76,324,0.5,0.0,0.0,0.2,0.22222222,0,0,NaN,NaN,0.0,0.0,0.0,0.0,NaN,0.0
../../../asm_examples/DAS/TrafficMonitoringSystem/validation/mainForModelCheckingR1.asm,mainForModelCheckingR1,31,44,10,61,205,random,NO_VALID_SCENARIOS,92.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/ermts_etcs/models/ertms_hl3_integer_disco_lostint_lengthchanged_reco_sweep.asm,ertms_hl3_integer_disco_lostint_lengthchanged_reco_sweep,22,79,20,61,198,random,NO_VALID_SCENARIOS,1850.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/slotMachine.asm,slotMachine,2,4,0,3,10,random,OK,30.0,10,100,98,220,1.0,0.5,NaN,0.6666667,0.7,0,0,NaN,1.0,1.0,0.6666667,NaN,0.0,NaN,0.7
../../../asm_examples/examples/cards.asm,cards,2,3,1,3,9,random,OK,12.0,10,100,100,349,1.0,1.0,0.33333334,0.5,1.0,0,0,1.0,1.0,NaN,NaN,0.6666667,1.0,NaN,1.0
../../../asm_examples/examples/philosophers/philosophers1.asm,philosophers1,4,6,0,5,16,random,NO_VALID_SCENARIOS,14.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/stereoacuity/certifier_nochoose.asm,certifier_nochoose,16,24,0,15,66,random,OK,4.0,10,100,41,522,0.875,0.625,NaN,0.7,0.74242425,0,0,NaN,NaN,0.8666667,0.7,NaN,0.125,NaN,0.72307694
../../../asm_examples/examples/ABZ2020/CarSystemModule/CarSystem007/CarSystem007main.asm,CarSystem007main,2,2,0,0,11,random,MUTATION_ERR,417.0,5,50,418,459,1.0,1.0,NaN,NaN,1.0,0,0,null,null,null,NaN,NaN,null,null,null
../../../asm_examples/DAS/TrafficMonitoringSystem/main.asm,main,2,0,1,1,2,random,NO_VALID_SCENARIOS,67.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/carController.asm,carController,1,5,0,2,7,random,OK,1.0,10,100,149,106,1.0,1.0,NaN,1.0,1.0,0,0,1.0,NaN,1.0,1.0,NaN,NaN,NaN,1.0
../../../asm_examples/examples/simple_example/MorraCinese/MorraCinese_raff2.asm,MorraCinese_raff2,1,8,0,2,14,random,NO_VALID_SCENARIOS,13.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/TrafficLightYakindu/TrafficLight0/TrafficLight_0.asm,TrafficLight_0,7,10,0,7,33,random,OK,5.0,10,100,100,248,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,1.0,1.0,NaN,0.0,NaN,1.0
../../../asm_examples/examples/trafficLightCoSim/trafficlightB.asm,trafficlightB,2,5,0,6,14,random,OK,4.0,10,100,139,100,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,1.0,1.0,NaN,0.0,NaN,1.0
../../../asm_examples/examples/models/lift3.asm,lift3,8,7,0,6,30,random,NO_VALID_SCENARIOS,52.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/stereoacuity/certifierRaff4.asm,certifierRaff4,15,21,0,13,58,random,OK,5.0,10,100,33,649,0.93333334,0.6666667,NaN,0.7692308,0.86206895,0,0,NaN,1.0,0.9166667,0.7826087,NaN,0.14285715,NaN,0.80701756
../../../asm_examples/examples/TrafficLightYakindu/TrafficLight1/TrafficLight_1.asm,TrafficLight_1,11,17,0,15,56,random,OK,4.0,10,100,111,265,1.0,0.8235294,NaN,0.9,0.9464286,0,0,NaN,NaN,0.8666667,0.75,NaN,0.0,NaN,0.85714287
../../../asm_examples/examples/RushHour/RushHourMon.asm,RushHourMon,2,2,1,5,9,random,OK,2631.0,10,100,200,398,1.0,1.0,0.33333334,0.8,1.0,0,0,NaN,NaN,1.0,0.5,1.0,0.0,NaN,1.0
../../../asm_examples/examples/fsmsemantics/FSM_map0_2.asm,FSM_map0_2,5,8,0,4,21,random,OK,7.0,10,100,100,210,1.0,0.75,NaN,1.0,1.0,0,0,NaN,NaN,1.0,1.0,NaN,0.2,NaN,0.9047619
../../../asm_examples/examples/library/Library.asm,Library,3,7,0,6,21,random,NO_VALID_SCENARIOS,6.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/DAS/TrafficMonitoringSystem/mainUnique.asm,mainUnique,31,44,11,62,175,random,NO_VALID_SCENARIOS,287.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/ermts_etcs/scenarios/ertms_hl3_scenario1.asm,ertms_hl3_scenario1,29,116,27,98,295,random,NO_VALID_SCENARIOS,4860.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/simple_example/MorraCinese/withActors/MorraCinese_withActors_raff1.asm,MorraCinese_withActors_raff1,1,6,0,1,10,random,OK,12.0,10,100,100,285,1.0,1.0,NaN,0.5,1.0,0,0,1.0,1.0,NaN,NaN,NaN,0.0,NaN,1.0
../../../asm_examples/examples/flashProtocol/flashProtocol_N2_L1_Q1_C.asm,flashProtocol_N2_L1_Q1_C,27,91,22,92,276,random,NO_VALID_SCENARIOS,273.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/RTPatternLibrary/Application/Test_SB.asm,Test_SB,3,1,0,2,23,random,NO_VALID_SCENARIOS,108.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/landingGearSystem/LGS_GM_withError.asm,LGS_GM_withError,4,15,0,3,22,random,OK,46.0,10,100,100,220,1.0,0.73333335,NaN,1.0,0.8181818,0,0,0.7647059,NaN,1.0,1.0,NaN,NaN,NaN,0.8518519
../../../asm_examples/DAS/TrafficMonitoringSystem/journal/trafficMonitoringForExperiments.asm,trafficMonitoringForExperiments,43,40,14,67,217,random,NO_VALID_SCENARIOS,1178.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/hemodialysisDevice/SCP2017/HemodialysisGround.asm,HemodialysisGround,5,2,0,3,11,random,OK,2.0,10,100,0,110,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,0.6666667,0.6666667,NaN,1.0,NaN,0.8
../../../asm_examples/examples/petriNets/petriNetNoEdgeWeightNoPlaceCapacity_NoSeq_Matrix.asm,petriNetNoEdgeWeightNoPlaceCapacity_NoSeq_Matrix,2,2,2,3,7,random,MUTATION_ERR,143.0,10,100,0,390,1.0,1.0,0.5,0.5,1.0,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/authenticationProtocols/groundModel.asm,groundModel,8,14,3,11,50,random,NO_VALID_SCENARIOS,281.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/traffic_light/oneWayTrafficLight_refined.asm,oneWayTrafficLight_refined,13,12,1,15,60,random,OK,27.0,10,100,50,404,1.0,1.0,0.33333334,0.96666664,1.0,0,0,NaN,NaN,1.0,1.0,0.6666667,0.07692308,NaN,1.0
../../../asm_examples/PHD/phd_master_flat2_v0.asm,phd_master_flat2_v0,27,52,0,26,131,random,OK,30.0,10,100,100,201,1.0,0.1923077,NaN,0.65384614,0.58778626,0,0,NaN,NaN,1.0,1.0,NaN,0.0,NaN,0.26717559
../../../asm_examples/examples/GilbreathCardTrick/workingButNotElegant/GilbreathCardTrickWithAuxFunctionSimpleForAsmetaSMV.asm,GilbreathCardTrickWithAuxFunctionSimpleForAsmetaSMV,4,13,2,9,33,random,NO_VALID_SCENARIOS,39.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/sluicegate/sluiceGateGround.asm,sluiceGateGround,3,2,0,4,13,random,OK,4.0,10,100,64,110,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,1.0,1.0,NaN,0.33333334,NaN,0.8181818
../../../asm_examples/erinda/for_atgt.asm,for_atgt,5,23,0,13,52,random,OK,149.0,10,100,125,244,0.8,0.47826087,NaN,0.7307692,0.61538464,0,0,NaN,NaN,0.7692308,0.5263158,NaN,0.0,NaN,0.59615386
../../../asm_examples/examples/traffic_light/oneWayTrafficLight.asm,oneWayTrafficLight,10,5,0,8,38,random,OK,17.0,10,100,63,256,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,1.0,1.0,NaN,0.11111111,NaN,1.0
../../../asm_examples/examples/flashProtocol/flashProtocol_N2_L2_Q1.asm,flashProtocol_N2_L2_Q1,27,91,23,96,286,random,NO_VALID_SCENARIOS,309.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples_for_nuXmv/EuclideInt.asm,EuclideInt,1,2,0,2,4,random,OK,3.0,10,100,0,220,1.0,0.5,NaN,0.75,0.75,0,0,NaN,NaN,1.0,0.6666667,NaN,NaN,NaN,0.75
../../../asm_examples/examples/ABZ2020/CarSystemModule/CarSystem005/CarSystem005main.asm,CarSystem005main,2,2,0,0,7,random,MUTATION_ERR,44.0,10,100,400,310,1.0,1.0,NaN,NaN,1.0,0,0,null,null,null,NaN,NaN,null,null,null
../../../asm_examples/examples/simple_example/AdvancedClockDeciSecond.asm,AdvancedClockDeciSecond,2,4,0,3,11,random,OK,4.0,10,100,0,130,0.5,0.5,NaN,0.5,0.54545456,0,0,NaN,NaN,0.33333334,0.33333334,NaN,0.0,NaN,0.45454547
../../../asm_examples/examples/landingGearSystem/LGS_EV_v2.asm,LGS_EV_v2,4,38,0,3,60,random,OK,110.0,10,100,100,523,1.0,0.8684211,NaN,1.0,0.8833333,0,0,0.88235295,NaN,1.0,1.0,NaN,0.0,NaN,0.8923077
../../../asm_examples/examples/models/OrderSystem2.asm,OrderSystem2,6,7,3,4,22,random,NO_VALID_SCENARIOS,7.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/conwayGameOfLife/gameOfLife.asm,gameOfLife,2,2,1,4,7,random,NO_VALID_SCENARIOS,20955.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/DAS/TrafficMonitoringSystem/validation/mainForModelCheckingR4.asm,mainForModelCheckingR4,31,42,9,59,199,random,NO_VALID_SCENARIOS,210.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/ABZ2020/CarSystemModule/CarSystem001/CarSystem001main.asm,CarSystem001main,1,0,0,0,1,random,MUTATION_ERR,25.0,10,100,226,764,1.0,NaN,NaN,NaN,1.0,0,0,null,null,null,NaN,NaN,null,null,null
../../../asm_examples/examples/ermts_etcs/scenarios/ertms_hl3_scenario9.asm,ertms_hl3_scenario9,30,105,35,101,290,random,NO_VALID_SCENARIOS,958.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/GilbreathCardTrick/GilbreathCardTrickFasterShuffleForAsmetaSMV.asm,GilbreathCardTrickFasterShuffleForAsmetaSMV,5,15,2,13,42,random,NO_VALID_SCENARIOS,21.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/ABZ2020/CarSystemModule/CarSystem004/CarSystem004main.asm,CarSystem004main,2,2,0,0,11,random,NO_VALID_SCENARIOS,60.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_ref4_forMC.asm,Hemodialysis_ref4_forMC,154,169,1,217,629,random,OK,108.0,10,100,53,765,0.097402595,0.053254437,0.0,0.09447005,0.089030206,0,0,NaN,NaN,0.06481481,0.05909091,0.0,0.02739726,NaN,0.060606062
../../../asm_examples/examples/traffic_light/oneWayTrafficLight_refined_with_agents.asm,oneWayTrafficLight_refined_with_agents,14,12,1,15,60,random,NO_VALID_SCENARIOS,127.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/simple_example/ATM3.asm,ATM3,10,33,0,23,82,random,NO_VALID_SCENARIOS,25.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/ABZ2020/CarSystemModule/CarSystem009/CarSystem009main.asm,CarSystem009main,2,4,0,0,19,random,NO_VALID_SCENARIOS,67.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/trafficLightCoSim/controller.asm,controller,2,11,0,17,45,random,MUTATION_ERR,19.0,2,20,20,22,0.5,0.18181819,NaN,0.1764706,0.15555556,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/erinda/FMS_IO.asm,FMS_IO,5,167,0,13,197,random,OK,108.0,10,100,640,100,0.8,0.005988024,NaN,0.53846157,0.08629441,0,0,NaN,NaN,0.0,0.0,NaN,0.0,0.0,0.015228426
../../../asm_examples/examples/petriNets/petriNetNoEdgeWeightNoPlaceCapacity_NoSeq.asm,petriNetNoEdgeWeightNoPlaceCapacity_NoSeq,2,2,2,3,7,random,MUTATION_ERR,50.0,10,100,0,390,1.0,1.0,0.5,0.5,1.0,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/simple_example/MorraCinese/MorraCinese.asm,MorraCinese,1,4,0,1,6,random,OK,5.0,10,100,100,200,1.0,1.0,NaN,0.5,1.0,0,0,1.0,1.0,NaN,NaN,NaN,0.0,NaN,1.0
../../../asm_examples/examples/traffic_light/oneWayTrafficLight2.asm,oneWayTrafficLight2,8,5,0,8,30,random,OK,30.0,10,100,60,250,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,1.0,1.0,NaN,0.16666667,NaN,1.0
../../../asm_examples/systemc/counter/main.asm,main,1,0,0,0,1,random,NO_VALID_SCENARIOS,79.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/petriNets/petriNetEdgeWeightNoPlaceCapacity_NoSeq_Matrix_Murata17a.asm,petriNetEdgeWeightNoPlaceCapacity_NoSeq_Matrix_Murata17a,2,1,1,2,4,random,MUTATION_ERR,160.0,10,100,0,280,1.0,1.0,0.33333334,0.5,1.0,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/landingGearSystem/LGS_SE.asm,LGS_SE,4,38,0,9,66,random,OK,36.0,10,100,140,486,1.0,0.55263156,NaN,0.6666667,0.59090906,0,0,0.5882353,NaN,0.7777778,0.75,NaN,0.0,NaN,0.6056338
../../../asm_examples/examples/filosofiEciliegie/filosofiEciliegieJustLeft.asm,filosofiEciliegieJustLeft,2,3,0,3,8,random,MUTATION_ERR,8.0,10,100,0,140,1.0,1.0,NaN,0.8333333,1.0,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/traffic_light/oneWayTrafficLight_inline.asm,oneWayTrafficLight_inline,6,5,0,8,34,random,OK,11.0,10,100,58,266,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,1.0,1.0,NaN,0.11111111,NaN,1.0
../../../asm_examples/examples/simple_example/MorraCinese/MorraCineseWithAgents.asm,MorraCineseWithAgents,2,4,0,1,7,random,OK,9.0,10,100,0,120,0.5,0.25,NaN,0.0,0.42857143,0,0,0.33333334,1.0,NaN,NaN,NaN,1.0,0.0,0.8
../../../asm_examples/DAS/TrafficMonitoringSystem/journal/trafficMonitoring.asm,trafficMonitoring,43,40,14,67,217,random,NO_VALID_SCENARIOS,287.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/PillBox/Level1/pillbox_1_for_RefProv.asm,pillbox_1_for_RefProv,9,30,0,19,69,random,OK,17.0,10,100,47,775,1.0,1.0,NaN,0.94736844,1.0,0,0,NaN,NaN,1.0,0.9130435,NaN,0.125,NaN,0.9705882
../../../asm_examples/PHD/phd_master_flat2_v2.asm,phd_master_flat2_v2,64,144,0,67,338,random,OK,68.0,10,100,100,287,1.0,0.2013889,NaN,0.6641791,0.6035503,0,0,NaN,NaN,0.95522386,0.9402985,NaN,0.015625,NaN,0.26923078
../../../asm_examples/examples/ermts_etcs/models/ertms_hl3_integer_disconnected_train.asm,ertms_hl3_integer_disconnected_train,15,54,16,42,134,random,NO_VALID_SCENARIOS,5880.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
../../../asm_examples/examples/simple_example/AdvancedClock2.asm,AdvancedClock2,2,3,0,3,9,random,OK,4.0,10,100,100,174,1.0,0.6666667,NaN,0.8333333,0.8888889,0,0,NaN,NaN,0.6666667,0.6666667,NaN,0.0,NaN,0.7777778
../../../asm_examples/examples/smartHome/smartHome.asm,smartHome,24,25,0,34,95,random,NO_VALID_SCENARIOS,20.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null
